ChIJHV5YeUuHQQ0RmwIG5QXd3KY,Centro Comercial Carrefour Ciudad de la Imagen,,"Carretera de Boadilla del Monte, km 1, Pozuelo de Alarcón",,,,,,4.1,,"{""shopping_mall"", ""supermarket"", ""pharmacy"", ""grocery_or_supermarket"", ""clothing_store"", ""travel_agency"", ""health"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment""}",1
ChIJJ6e0YACJQQ0RhhfddBMU_ks,LAS BRASAS PERUANAS,,"Calle Sedano, 36, Madrid",,,,,,4.8,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJV_xKFWWIQQ0RCZ40Jt2dXRM,Restaurante Casa Candi,,Madrid,,,,,,4.3,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJd0XJxw-JQQ0RpRWGSl71s08,Estambul kebab,,"Calle de Claudio Sánchez Albornoz, 12, Madrid",,,,,,3.6,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",0
ChIJD7R70c6JQQ0RkgR01UJ5dqI,En Brasas & +,,"Calle de Galicia, 26, local bajo, Madrid",,,,,,4.4,,"{""meal_takeaway"", ""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJYzpyAG-IQQ0REAMn71h-pHI,Mama Dönner Kebab,,"Calle de Galicia, 16, Madrid",,,,,,4.0,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",0
ChIJcwkzbqiJQQ0RvcelbHXZAOg,Lin sushi poke bar,,"Calle del Cine, 43, Madrid",,,,,,4.2,,"{""meal_delivery"", ""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJm4D2-26IQQ0RB_eplLjHkxo,Bar García,,"Calle de Galicia, 6, Madrid",,,,,,3.9,,"{""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJOegz-26IQQ0RVPTRGJaJs_g,Garlopan Sl,,"Calle de Galicia, 3, Madrid",,,,,,5.0,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJw1xhf3qJQQ0RaHiDON470sQ,Asador De Pollos Toma 3,,"Calle Manuel de García, 43, LOCAL, Madrid",,,,,,4.6,,"{""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJ_zKPdw6JQQ0RYeVUdo5d9nM,Polleria Memar,,"Calle de Galicia, 3, Madrid",,,,,,5.0,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJE-RqDmaIQQ0Rxgd2jVXxj88,Bar restaurante Don Xtremo,,"Calle Manuel de García, 29, Madrid",,,,,,4.3,,"{""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJnU5Q7myIQQ0RgMSfOdFgvLY,Casa Valeriano,,"Calle de Illescas, 3, Madrid",,,,,,3.5,,"{""restaurant"", ""meal_delivery"", ""meal_takeaway"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJL05seGyIQQ0ReGLZnu2cab4,Bingo Gran Aluche,,"Calle de Seseña, 50, 54, Madrid",,,,,,3.8,,"{""cafe"", ""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment""}",1
ChIJ6bMSN1-IQQ0RtWk4ia7K2XM,Cafetería Budache,,"Paseo de Extremadura, 324, Madrid",,,,,,4.3,,"{""cafe"", ""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment""}",1
ChIJ05qbomyIQQ0Rrq_A4BdK7Tg,Cervecería la Taberna,,"C/ ILLESCAS, 18, Madrid",,,,,,4.4,,"{""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJxetg8myIQQ0RTmjOLFmUxM8,Pizzería El Kiosko de Pizza,,"Calle de Illescas, 5, Madrid",,,,,,4.5,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJ4b0rhmKJQQ0RcdkdfeoRYfA,BOCAITOS GASTROBAR,,"Calle de Illescas, 1, Local 10, Madrid",,,,,,4.1,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJYUFG0GyIQQ0RNm3-s8uXf6A,Gancho y Directo,,"Calle de Seseña, 69, Madrid",,,,,,4.4,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJR3URfW6IQQ0R3nYnTPeE5Ew,La Casa Feliz,,"Calle del Mirlo, 23, Madrid",,,,,,2.9,,"{""meal_delivery"", ""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJYXh4om6IQQ0Ro8jH4g3SMAs,Bar El Recanto,,"Calle Carballino, 20, Madrid",,,,,,4.3,,"{""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJI8mcPuiJQQ0RegC_Iya9hjA,HORUS PUB,,"Avenida del Padre Piquer, 1, Madrid",,,,,,5.0,,"{""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJj-FZrvGJQQ0RkOWlgSGqAz4,Bar La Misionera PY,,"Calle de Escalona, 88, Madrid",,,,,,4.2,,"{""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJByhSB2yIQQ0RBZv2dsk1E2o,Los Toledanos Bar,,"Calle de Seseña, 68, Madrid",,,,,,4.1,,"{""bar"", ""liquor_store"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment""}",1
ChIJgQj_UeiJQQ0R6Gk3XeVYM38,Bar la Andaluza Al Sabor Catracho,,"Calle de Seseña, 34, Madrid",,,,,,3.8,,"{""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJMegzDxOIQQ0RaD6HGfLzXlA,Bar Quiroga,,"Calle de Escalona, 12, Madrid",,,,,,4.4,,"{""bar"", ""restaurant"", ""point_of_interest"", ""food"", ""establishment""}",1
ChIJD6rTzBOIQQ0R7Q4tMJ61gFw,Eiffel Restaurante,,"Calle de Seseña, 18, BAJO, Madrid",,,,,,4.5,,"{""restaurant"", ""point_of_interest"", ""food"", ""establishment""}",1
ChIJ3bjzZROIQQ0R-AcutXXY618,Ribadas,,"Calle de Escalona, 67, Madrid",,,,,,4.0,,"{""bar"", ""restaurant"", ""point_of_interest"", ""food"", ""establishment""}",1
ChIJHyZOSjSJQQ0R2If8eqXUjYY,Buffalo Bar,,"Calle de Tembleque, 48, Madrid",,,,,,4.3,,"{""restaurant"", ""point_of_interest"", ""food"", ""establishment""}",1
ChIJ1XjTEBCIQQ0R1KGxKSofTLM,Jacaranda,,"Calle del Concejal Francisco José Jiménez Martín, 172, Madrid",,,,,,4.2,,"{""cafe"", ""bar"", ""store"", ""restaurant"", ""point_of_interest"", ""food"", ""establishment""}",1
ChIJzQoQsgSIQQ0RcPJZaWpcTsM,Yin He,,"Calle del Concejal Francisco José Jiménez Martín, 142, Madrid",,,,,,4.4,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJx24b2RyIQQ0R7dzEz0xw81Y,Telepizza Concejal - Comida a domicilio,,"Avenida, Calle del Concejal Francisco José Jiménez Martín, 158, A, Madrid",,,,,,3.0,,"{""meal_delivery"", ""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",0
ChIJI8V_0hqIQQ0RYdFNq3F07tg,Trattoria La Famiglia,,"Calle de Latina, 35, Madrid",,,,,,4.6,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJYcHy1QSJQQ0R88nyt3knLSs,Deleite Perú,,Madrid,,,,,,,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJBUsJx3CJQQ0RZRNk9ptxtFQ,Bar El Cubanero,,"Calle de la Duquesa de Parcent, 114, Madrid",,,,,,4.5,,"{""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJ6f6ZQxuIQQ0R2xnyRy4XOAk,Restaurante Asiatico,,"Calle del Concejal Francisco José Jiménez Martín, 142A, Madrid",,,,,,4.0,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJUUrmTmqJQQ0Ru6xW_5ImLeI,El Bocadito Latino,,"Calle de Latina, 15, Madrid",,,,,,4.3,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJi2gk_CiJQQ0Rw5CnST5zUjI,Especial Donner Kebab & Bar,,"Calle de Latina, 11, Madrid",,,,,,4.7,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",0
ChIJFfEF5M2JQQ0Ri1otzHQ4Hl0,Restaurante Andalouse,,"Calle de Latina, Madrid",,,,,,,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJFe0g_12JQQ0RfXrbF3DvqDQ,Cafetería Hospital de Cuidados La Laguna,,"Calle del Concejal Francisco José Jiménez Martín, 128, Madrid",,,,,,4.0,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJtbVC0hqIQQ0Rnxto_50QNhk,El Porto,,"Calle de Latina, 26, Madrid",,,,,,4.2,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJGydDBx6IQQ0RM2ABV3PRXB8,Mesón del Cordero,,"Calle de la Alhambra, 80, Madrid",,,,,,3.9,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJRe7g7R2IQQ0R237d3FOu9ck,MESÓN MOLINERO,,"Calle de la Alhambra, 72, Madrid",,,,,,4.7,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJGVmWvJgnQg0RcNl-d0HfIJo,Food Paradise,,"Calle de Gallur, 173, Madrid",,,,,,4.8,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJX90H6fUnQg0RObzl1RifMps,Chifa El Retable De Kelly,,"Calle de Gallur, Madrid",,,,,,2.5,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJh2OsCgAnQg0RG5A6zrWmYEo,Arroyo De Valdecelada,,Madrid,,,,,,,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJiYkez_0nQg0RB6bhULxe_ps,Lana,,"Calle Vicente Bautista, 8, Madrid",,,,,,,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJd61GeAAnQg0RiODHZ_QFEb0,Rapi Criollos,,"Calle Vía Carpetana, 53, Local A, Madrid",,,,,,4.7,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJN_kMp_4nQg0R_ssHvgtt1QU,Restaurante Ranchito Ecuador,,"Calle Alcaudón, 23, Madrid",,,,,,4.3,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJQwQSjVknQg0RIwvnP0Pm1KQ,Restaurante Ecuatoriano,,"Calle Soldado José María Rey, 23, Madrid",,,,,,4.4,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJKbzG9e0nQg0RwKqLPUo5lvo,Platos Tipicos Bar Restaurante El Ranchito,,"Calle Soldado José María Rey, 27, Madrid",,,,,,5.0,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJt6NG88YnQg0Roqz4mDuh3co,El Toledano,,"Calle de Jacinto Verdaguer, 13, Madrid",,,,,,4.5,,"{""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJNbYLEcQnQg0RovEp2PxF7OQ,Sugi Sushi,,"Avenida de la Emperatriz Isabel, 3, Madrid",,,,,,4.3,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJFdFexsYnQg0RrrYCEKqOzjk,Cafetería Alazán,,"Calle de Jacinto Verdaguer, 26, Madrid",,,,,,4.4,,"{""cafe"", ""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment""}",1
ChIJm1DqSMEnQg0Rww38g3ojEaE,El Sabroso,,"Calle del General Ricardos, 27, Madrid",,,,,,3.8,,"{""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment""}",1
ChIJBzJM2MUnQg0RjmZwI1svjIU,Marisquería Melgar,,"Calle de Antonio López, 5, Madrid",,,,,,4.2,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJg1QyrMYnQg0RaASZP8uN_w0,Bar Hidalgo,,"Calle del General Ricardos, 17, Madrid",,,,,,4.3,,"{""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJw4laBMYnQg0RZf6CQf2Ld4Q,La Taberna de Domínguez,,"Calle de Antonio López, 17, Madrid",,,,,,4.0,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJh58sG8QnQg0RuMdh9fV4b_4,Cerveceria Vitor Restaurante,,"Paseo del Quince de Mayo, 6, Madrid",,,,,,5.0,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJ_XOsfNAnQg0RPwSyslkxnYs,TERWALS RESTAURANT | Fusion Food,,"Paseo del Quince de Mayo, 6, Madrid",,,,,,4.1,,"{""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJHWK8LqQnQg0REGsDOO4BGZ8,El rincon del marques,,"Glorieta Marqués de Vadillo, 9, local 3, Madrid",,,,,,4.2,,"{""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJU4BF7kknQg0RO44hrqTRX2M,Cafetería Kebap Gran Nemrut,,"Glorieta Marqués de Vadillo, 6, Madrid",,,,,,3.6,,"{""restaurant"", ""cafe"", ""food"", ""point_of_interest"", ""store"", ""establishment""}",1
ChIJf31ZMconQg0RVgvfpPX8mYc,Restaurante chino Zheng,,"Paseo del Quince de Mayo, 3, Madrid",,,,,,3.2,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJqZPDLIYnQg0RvytPrrpbI2k,Cevichería Rokoto,,"Paseo del Quince de Mayo, 7, Madrid",,,,,,4.7,,"{""restaurant"", ""bar"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJi69UawAnQg0RbB4hkYrnUvc,Sabora Pizza,,"Calle del General Ricardos, 4, Madrid",,,,,,4.7,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJr3cC39gnQg0RIGEYBojwU4s,Cervecería & Parrilleria SanIsidro G.R.6,,"Calle del General Ricardos, 6, Madrid",,,,,,4.9,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJYW93IcQnQg0RH2Mv-4_FzGY,Shami Kebab & Pizza,,"Calle del General Ricardos, 4, Madrid",,,,,,2.9,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",0
ChIJkYJhhy8nQg0Rg7PsosNKWWo,KFC,,"Calle del General Ricardos, 8, Madrid",,,,,,4.2,,"{""meal_delivery"", ""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",0
ChIJcXc5dcQnQg0RMKAWl9tXm70,taberna la manola,,"Avenida de la Emperatriz Isabel, 10, Madrid",,,,,,4.6,,"{""restaurant"", ""bar"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJ2doSqsYnQg0RDGOIdFFiO94,QueroRestoBar,,"Calle de Vicenta Parra, 4, Madrid",,,,,,4.7,,"{""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment""}",1
ChIJgyz9J8QnQg0R7VTrdGMriu8,BAR CAFETERIA LA MONTAÑA,,"Glorieta Marqués de Vadillo, Madrid",,,,,,4.4,,"{""bar"", ""cafe"", ""liquor_store"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment""}",1
ChIJNypf8MMnQg0R9c2GciN06aE,Mesón San Isidro,,"Paseo del Quince de Mayo, 15, Madrid",,,,,,4.4,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJKwgb8sMnQg0RZMq1MEVdgok,La Taberna Del Santo,,"Calle de Santa Saturnina, Madrid",,,,,,4.2,,"{""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJy2BvgsYnQg0RtnD_iIHj7pk,De Madrid al Rancho,,"Glorieta Marqués de Vadillo, 4, Madrid",,,,,,4.1,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJQ4UtKgAnQg0RSTVO3iv6JJg,Madrid,,"Glorieta Marqués de Vadillo, Madrid",,,,,,,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJf9qBwmInQg0RFohWFDEwqQI,Enriquetados,,"Calle del General Ricardos, 13, Madrid",,,,,,3.9,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJtUnTFkEnQg0RzjfdpB_JV-Q,Bar Restaurante El Figón,,"Paseo del Quince de Mayo, 22, Bajo E, Madrid",,,,,,4.6,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJVfRk7MMnQg0RBo8ahj57cS4,La piragua Cocina Asturiana - Menú Diario,,"Paseo del Quince de Mayo, 22, Madrid",,,,,,3.6,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJU-4lkqAnQg0RRorh_-KOPxI,POMODORO Pizza Pasta Burritos,,"Glorieta Marqués de Vadillo, 3, Madrid",,,,,,3.8,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJAYFWVZInQg0RxbrnGGw7k68,Casa Enriqueta,,"Calle del General Ricardos, 19, Madrid",,,,,,4.3,,"{""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJCzMKuXMnQg0R9Q9a2czgIXg,La Grifería,,"Calle de Antonio de Leyva, 2, Madrid",,,,,,4.5,,"{""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJH56l6sMnQg0R6zBIKkVG3Q8,Restaurante Carro,,"Paseo del Quince de Mayo, 26, Madrid",,,,,,4.2,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJM_b_UcEnQg0R3oAHzqwdWLU,Bar Cerveceria Los Chiquitos,,"Calle del General Ricardos, 18, Madrid",,,,,,3.6,,"{""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJ-QQZRcEnQg0Rfc_IwNXAh-8,Cervecería El Perol,,"Calle de Manuel Carmona, 2, Madrid",,,,,,4.4,,"{""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJTUAxLHMnQg0RNlWoWc3r88E,Sennart Lamm,,"Calle del General Ricardos, 31, Madrid",,,,,,,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJUXJnneMnQg0RlqdzPDjm1NE,Kurdistan Döner Kebap,,"Calle de Antonio López, 9, Madrid",,,,,,2.4,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJn8dmZwAnQg0R4I08lcMLJso,Oporto,,"Avenida de la Emperatriz Isabel, Madrid",,,,,,,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJ_8wdjKYnQg0RcCiNuB03PWs,Restaurante La Andaluza Al Sabor Centroamericano,,"Calle de Jacinto Verdaguer, 6, Madrid",,,,,,2.6,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJixVRacYnQg0RXNgXM8n0oRc,Bar La Andaluza 2 Al Sabor Centroaméricano,,"Calle de Jacinto Verdaguer, 6, Madrid",,,,,,3.8,,"{""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJS0ebBMYnQg0RLFsqgAFnIfQ,Bar Manzanares,,"Calle de Antonio López, 19, Madrid",,,,,,4.4,,"{""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJbcXlNDEnQg0ROKE0As6OT-A,Asador Grill 77 - Premios Meat Attraction,,"Paseo de los Melancólicos, 32, Madrid",,,,,,4.7,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJcXlJq3knQg0RhI9dHgS3JVg,Taquería María Bonita Imperial,,"Glorieta de las Pirámides, 5, Madrid",,,,,,4.1,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJa-i_LEAnQg0RVrXzKxsffxQ,Restaurante El Sueño de Carmen,,"Calle San Epifanio, 7, Madrid",,,,,,4.8,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJWTryGMUnQg0RyD9s6jHaJXo,Taqueria Bar,,"Glorieta de las Pirámides, 5, Madrid",,,,,,4.5,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJzcP1A88nQg0RncFkJr9g31o,Restaurante Mis Tradiciones,,"Paseo de las Yeserías, 15, Madrid",,,,,,4.2,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJ--Xjo84nQg0RYmFd0I26pMs,Restaurante Terraza La Playa,,"Parque Madrid Rio, Paseo de las Yeserías, 33, Madrid",,,,,,3.9,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJrXgZUs8nQg0Re_c86cX2XJQ,Terraza Montserrat,,"Pasaje Montserrat, S/n, Madrid",,,,,,3.7,,"{""cafe"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment""}",1
ChIJ3SmbZc4nQg0RlYBuPLDdOe8,La Cazuela,,"Calle de Melilla, 33, Madrid",,,,,,4.5,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJ7cH1A88nQg0RfuEPdGe_BlA,Cervecería Restaurante Cabo Fisterra,,"Paseo de las Yeserías, 15, Madrid",,,,,,3.9,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJRwStb84nQg0RVaNQfoSrmwE,Carnicería deMURILLO,,"Calle de Melilla, 33, Madrid",,,,,,4.7,,"{""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment""}",1
ChIJi05OvMgnQg0R7dekhJ3G_to,Kebab Antonio López,,"Calle de Antonio López, 33, Madrid",,,,,,3.5,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",0
ChIJKwo7Rc4nQg0RVywwxj3UCU8,Le Crust pizza bar,,"Calle de Melilla, 47, Madrid",,,,,,4.3,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJZ5l37M4nQg0RtqNlHTHCKeE,Eurobar Coppola,,"Calle de Arganda, 2, Madrid",,,,,,4.3,,"{""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJeT3UkcwnQg0RWd7g3vx7bUc,Restaurante Don Pulpo,,"Calle de Arganda, 27, Madrid",,,,,,4.5,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJ75XxissnQg0RB-nu8GRpclQ,Restaurante Oviedo,,"Paseo de las Yeserías, 45, Madrid",,,,,,4.3,,"{""cafe"", ""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment""}",1
ChIJqzTxM84nQg0R0tnyEum8swE,El Jamoncito de Arganzuela,,"Calle de Melilla, 21, Madrid",,,,,,4.7,,"{""grocery_or_supermarket"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment""}",1
ChIJM7Xhv8gnQg0RBYtOSHsq38M,Burger King,,"Calle de Antonio López, 37, Madrid",,,,,,4.1,,"{""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",0
ChIJ--Xjo84nQg0RT0b5KWKpXQU,El Barrilon S L,,"Paseo de las Yeserías, 33, Madrid",,,,,,,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJsfgd3CInQg0RWjWk3Cw8NBg,Taquería María Bonita Río-Yeserías,,"Paseo de las Yeserías, 29, Madrid",,,,,,4.2,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJ204U-s4nQg0Rj_iR_1Y-fKg,"El Andariego Río, Taberna-Parrilla",,"Paseo de las Yeserías, Calle de Melilla, 15, Entrada por, Madrid",,,,,,4.4,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJvzJ2j8wnQg0R3anSXb7d_Sc,Cangas Restaurante,,"Calle de Arganda, 44, Madrid",,,,,,4.3,,"{""restaurant"", ""bar"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJJf3vz8EnQg0RVYH3dV83sLc,LA CHAMBA Sangucheria Peruana,,"Avenida del Manzanares, 156, Madrid",,,,,,4.5,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJp7Mu06UnQg0R5K8c2Dyiajg,Gastrobar Madrid - catering - jamones - cortadores de jamón - Iber Delice,,"Avenida del Manzanares, 142, Madrid",,,,,,4.5,,"{""bar"", ""cafe"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment""}",1
ChIJHXc1dk0nQg0ReU3oWjfbxjU,L’ORO DI NAPOLI YESERIAS,,"Paseo de las Yeserías, 15, Madrid",,,,,,4.8,,"{""restaurant"", ""food"", ""point_of_interest"", ""establishment""}",1
ChIJjbBFAc8nQg0RqCKejuuMZwk,Napoletana,,"Paseo de las Yeserías, 15, Madrid",,,,,,,,"{""restaurant"", ""point_of_interest"", ""food"", ""establishment""}",1
ChIJuyyxQcwnQg0R4XqGqeD2t9I,Toto E Peppino Pizzeria Trattoria,,"Calle de las Naves, 10, Madrid",,,,,,,,"{""restaurant"", ""point_of_interest"", ""food"", ""establishment""}",1
ChIJTWjnbAAnQg0R6qmVyBmHvb8,Actriz de Reparto Gastrobar,,"Calle Esteban de Arteaga, 2, Madrid",,,,,,4.9,,"{""restaurant"", ""bar"", ""point_of_interest"", ""food"", ""establishment""}",1
ChIJVyUeCMonQg0RgIM7euo1yy8,Peninsular,,"Calle de Melilla, 55, A, Arganzuela, Madrid",,,,,,5.0,,"{""restaurant"", ""point_of_interest"", ""food"", ""establishment""}",1
ChIJ84ggec4nQg0ReJBUDY6_rH8,Cerveceria Arganda,,"Calle de Arganda, 12, Madrid",,,,,,4.3,,"{""bar"", ""restaurant"", ""point_of_interest"", ""food"", ""establishment""}",1
ChIJpQEQqs8nQg0R16MMwfm5XRk,Restaurante O'Boi,,"Calle de Melilla, 69, Madrid",,,,,,4.2,,"{""restaurant"", ""point_of_interest"", ""food"", ""establishment""}",1
ChIJzwz__2MnQg0Rgutxnv2jz5M,Con Mucha Brasa,,"Calle de Melilla, 67, Madrid",,,,,,4.5,,"{""restaurant"", ""point_of_interest"", ""food"", ""establishment""}",1
ChIJlWSUdc4nQg0R7GFbvUrwGik,Restaurante la Taberna Fantástica,,"Calle de Melilla, 15, Madrid",,,,,,4.2,,"{""bar"", ""restaurant"", ""point_of_interest"", ""food"", ""establishment""}",1
ChIJsaU9XlEnQg0RpkMrNFCsXbY,Asador Ping,,"Calle de Melilla, 33, Madrid",,,,,,5.0,,"{""restaurant"", ""point_of_interest"", ""food"", ""establishment""}",1
ChIJ2XUlbs4nQg0RGUmPJbAea6Q,Pescados y Mariscos Blancamar,,"Calle de Melilla, 31, Madrid",,,,,,4.7,,"{""store"", ""restaurant"", ""point_of_interest"", ""food"", ""establishment""}",1
ChIJQ0cKUqAnQg0R3CVM_aD67qI,KuboKing Madrid Río,,"Calle de Antonio López, 55, Madrid",,,,,,,,"{""bar"", ""restaurant"", ""point_of_interest"", ""food"", ""establishment""}",1
ChIJ3eSPOJUnQg0RW9iym7RSOZ4,Bar Restaurante Donde José,,"Calle de las Naves, 32, Madrid",,,,,,4.1,,"{""restaurant"", ""bakery"", ""bar"", ""liquor_store"", ""store"", ""point_of_interest"", ""food"", ""establishment""}",1
